sam smith,0,0,0,0,0,4,"stay with me, im not the only one, stay with me, lay me down",2014,2015,male,English_male_singers
sam the sham and the pharaohs,1,0,0,0,0,0,lil red riding hood,1966,1966,,
samantha fox,0,0,3,0,0,0,"touch me i want your body, naughty girls need love too, i wanna have some fun",1987,1989,female,English_female_pop_singers
samantha mumba,0,0,0,0,1,0,gotta tell you,2000,2000,female,Irish_female_singers
samantha sang,0,1,0,0,0,0,emotion,1978,1978,female,Australian_female_singers
sammi smith,0,1,0,0,0,0,help me make it through the night,1971,1971,female,American_female_country_singers
sammie,0,0,0,0,1,0,i like it,2000,2000,male,American_male_singers
sammy davis jr,1,1,0,0,0,0,"ive gotta be me, the candy man",1969,1972,,
sammy hagar,0,0,1,0,0,0,your love is driving me crazy,1983,1983,male,American_male_singer-songwriters
sammy johns,0,1,0,0,0,0,chevy van,1975,1975,male,American_country_singers
sandy posey,2,0,0,0,0,0,"born a woman, i take it back",1966,1967,female,American_female_country_singers
sanfordtownsend band,0,1,0,0,0,0,smoke from a distant fire,1977,1977,,
santa esmeralda,0,1,0,0,0,0,dont let me be misunderstood,1978,1978,both,
santana,0,1,1,1,6,0,"evil ways, winning, smooth, smooth, maria maria, the game of love, why dont you  i, why dont you  i, into the night",1970,2008,,
sara bareilles,0,0,0,0,1,3,"love song, king of anything, brave, brave",2008,2014,female,American_female_guitarists
sarah mclachlan,0,0,0,3,0,0,"building a mystery, adia, angel",1997,1999,female,Canadian_female_pop_singers
savage garden,0,0,0,2,2,0,"i want you, truly madly deeply, i knew i loved you, crash and burn",1997,2000,,
saving abel,0,0,0,0,1,0,addicted,2008,2008,,
scandal,0,0,1,0,0,0,the warrior,1984,1984,,
scarface,0,0,0,1,0,0,smile,1997,1997,male,African-American_male_rappers
schoolboy q,0,0,0,0,0,1,studio,2014,2014,male,African-American_male_rappers
scorpions,0,0,0,1,0,0,wind of change,1991,1991,,
scott mckenzie,1,0,0,0,0,0,san francisco be sure to wear flowers in your hair,1967,1967,male,American_male_singers
scritti politti,0,0,1,0,0,0,perfect way,1986,1986,,
seal,0,0,0,5,0,0,"crazy, prayer for the dying, kiss from a rose, dont cry, fly like an eagle",1991,1997,male,English_male_singers
seals and crofts,0,2,0,0,0,0,"diamond girl, get closer",1973,1976,male,
sean kingston,0,0,0,0,3,0,"beautiful girls, take you there, fire burning",2007,2009,male,African-American_male_rappers
sean kingston and justin bieber,0,0,0,0,0,1,eenie meenie,2010,2010,,
sean paul,0,0,0,0,8,0,"gimme the light, get busy, like glue, im still in love with you, we be burnin, temperature, when you gonna give it up to me, we be burnin",2002,2006,,
secondhand serenade,0,0,0,0,1,0,fall for you,2008,2008,male,
seduction,0,0,0,1,0,0,two to make it right,1990,1990,,
selena gomez,0,0,0,0,0,3,"come  get it, good for you, the heart wants what it wants",2013,2015,female,American_female_pop_singers
selena gomez  the scene,0,0,0,0,0,3,"naturally, who says, love you like a love song",2010,2012,both,
sergio mendes,2,0,1,0,0,0,"the look of love, the fool on the hill, never gonna let you go",1968,1983,,
shadows of knight,1,0,0,0,0,0,gloria,1966,1966,,
shaggy,0,0,0,1,2,0,"boombastic, it wasnt me, angel",1995,2001,male,American_male_singers
shai,0,0,0,3,0,0,"if i ever fall in love, baby im yours, comforter",1993,1993,,
shakespears sister,0,0,0,1,0,0,stay,1992,1992,,
shakira,0,0,0,0,5,1,"whenever wherever, underneath your clothes, la tortura, hips dont lie, she wolf, cant remember to forget you",2002,2014,,
shalamar,0,0,3,0,0,0,"the second time around, dead giveaway, dancing in the sheets",1980,1984,,
shania twain,0,0,0,4,1,0,"youre still the one, that dont impress me much, from this moment on, man i feel like a woman, forever and for always",1998,2003,female,Canadian_female_pop_singers
shanice,0,0,0,2,0,0,"i love your smile, saving forever for you",1992,1993,female,African-American_female_singer-songwriters
shannon,0,0,1,0,0,0,let the music play,1984,1984,female,African-American_female_singers
shaun cassidy,0,3,0,0,0,0,"da doo ron ron, thats rock n roll, hey deanie",1977,1978,male,American_male_singer-songwriters
shawn colvin,0,0,0,1,0,0,sunny came home,1997,1997,female,American_female_guitarists
shawn mendes,0,0,0,0,0,1,stitches,2015,2015,male,Canadian_male_singers
shawn mullins,0,0,0,1,0,0,lullaby,1999,1999,male,American_country_singers
sheena easton,0,0,7,0,0,0,"morning train nine to five, for your eyes only, modern girl, you could have been with me, strut, sugar walls, the lover in me",1981,1989,female,American_female_country_singers
sheila e,0,0,2,0,0,0,"the glamorous life, a love bizarre",1984,1986,,
sheriff,0,0,1,0,0,0,when im with you,1989,1989,,
sheryl crow,0,0,0,6,2,0,"all i wanna do, strong enough, all i wanna do, if it makes you happy, if it makes you happy, everyday is a winding road, soak up the sun, the first cut is the deepest",1994,2004,female,American_female_country_singers
shinedown,0,0,0,0,1,0,second chance,2009,2009,,
shirley bassey,1,0,0,0,0,0,goldfinger,1965,1965,female,British_female_singers
shirley ellis,1,0,0,0,0,0,the name game,1965,1965,female,American_female_singers
shocking blue,0,1,0,0,0,0,venus,1970,1970,,
shontelle,0,0,0,0,0,1,impossible,2010,2010,,
shop boyz,0,0,0,0,1,0,party like a rockstar,2007,2007,,
shorty long,1,0,0,0,0,0,here comes the judge,1968,1968,male,American_male_singers
sia,0,0,0,0,0,3,"chandelier, elastic heart, chandelier",2014,2015,female,Australian_female_pop_singers
silento,0,0,0,0,0,1,watch me,2015,2015,,
silk,0,0,0,2,0,0,"freak me, if you",1993,1999,male,
silver,0,1,0,0,0,0,wham bam,1976,1976,,
silver convention,0,2,0,0,0,0,"fly robin fly, get up and boogie",1976,1976,female,
simon  garfunkel,5,2,0,0,0,0,"i am a rock, the sound of silence, homeward bound, mrs robinson, scarborough faircanticle, bridge over troubled water, cecilia",1966,1970,,
simple minds,0,0,2,0,0,0,"dont you forget about me, alive and kicking",1985,1986,,
simply red,0,0,2,0,0,0,"holding back the years, if you dont know me by now",1986,1989,male,
sinead oconnor,0,0,0,1,0,0,nothing compares 2 u,1990,1990,,
sir douglas quintet,1,0,0,0,0,0,shes about a mover,1965,1965,,
sir mixalot,0,0,0,1,0,0,baby got back,1992,1992,,
sisqo,0,0,0,0,2,0,"thong song, incomplete",2000,2000,,
sister hazel,0,0,0,2,0,0,"all for you, all for you",1997,1998,,
sister janet mead,0,1,0,0,0,0,the lords prayer,1974,1974,female,
sister sledge,0,2,0,0,0,0,"hes the greatest dancer, we are family",1979,1979,,
sixpence none the richer,0,0,0,1,0,0,kiss me,1999,1999,,
skeelo,0,0,0,1,0,0,i wish,1995,1995,,
skid row,0,0,1,1,0,0,"18 and life, i remember you",1989,1990,,
skrillex and diplo,0,0,0,0,0,1,"where are ""u now",2015,2015,male,
skylark,0,1,0,0,0,0,wildflower,1973,1973,,
slim harpo,1,0,0,0,0,0,baby scratch my back,1966,1966,male,American_male_guitarists
sly  the family stone,3,3,0,0,0,0,"dance to the music, everyday people, hot fun in the summertime, thank you falettinme be mice elf agin, family affair, if you want me to stay",1968,1973,,
sly fox,0,0,1,0,0,0,lets go all the way,1986,1986,male,
smash mouth,0,0,0,1,1,0,"all star, then the morning comes",1999,2000,,
smith,1,0,0,0,0,0,baby its you,1969,1969,both,
smokey robinson,0,0,3,0,0,0,"cruisin, being with you, just to see her",1980,1987,male,African-American_male_singers
snap,0,0,0,3,0,0,"the power, rhythm is a dancer, rhythm is a dancer",1990,1993,,
snoop dogg,0,0,0,0,5,0,"beautiful, drop it like its hot, drop it like its hot, thats that, sexual eruption",2003,2008,male,African-American_male_rappers
snoop dogg and wiz khalifa,0,0,0,0,0,1,young wild  free,2012,2012,,
snoop doggy dogg,0,0,0,2,0,0,"gin and juice, whats my name",1994,1994,,
snow,0,0,0,1,0,0,informer,1993,1993,male,Canadian_male_singers
snow patrol,0,0,0,0,2,0,"chasing cars, chasing cars",2006,2007,male,
soft cell,0,0,1,0,0,0,tainted love,1982,1982,,
somethin for the people,0,0,0,2,0,0,"my love is the shhh, my love is the shhh",1997,1998,,
son by four,0,0,0,0,1,0,a puro dolor,2000,2000,,
sonique,0,0,0,0,1,0,it feels so good,2000,2000,female,English_female_singers
sonny  cher,3,1,0,0,0,0,"i got you babe, baby dont go, the beat goes on, a cowboys work is never done",1965,1972,,
sonny bono,1,0,0,0,0,0,laugh at me,1965,1965,male,American_male_singer-songwriters
sophie b hawkins,0,0,0,3,0,0,"damn i wish i was your lover, as i lay me down, as i lay me down",1992,1996,,
soul asylum,0,0,0,2,0,0,"runaway train, misery",1993,1995,male,
soul for real,0,0,0,2,0,0,"candy rain, every little thing i do",1995,1995,,
soul ii soul,0,0,1,1,0,0,"keep on movin, back to life however do you want me",1989,1990,,
souldecision,0,0,0,0,1,0,faded,2000,2000,male,
soulja boy tell em,0,0,0,0,4,0,"crank that soulja boy, crank that soulja boy, kiss me thru the phone, turn my swag on",2007,2009,,
sounds orchestral,1,0,0,0,0,0,cast your fate to the wind,1965,1965,male,
spandau ballet,0,0,1,0,0,0,TRUE,1983,1983,,
spice girls,0,0,0,5,0,0,"wannabe, say youll be there, 2 become 1, too much, spice up your life",1997,1998,,
spin doctors,0,0,0,1,0,0,two princes,1993,1993,male,
spiral starecase,1,0,0,0,0,0,more today than yesterday,1969,1969,,
ssgt barry sadler,1,0,0,0,0,0,ballad of the green berets,1966,1966,,
stacey q,0,0,1,0,0,0,two of hearts,1986,1986,female,American_female_pop_singers
staind,0,0,0,0,1,0,its been awhile,2001,2001,,
starbuck,0,1,0,0,0,0,moonlight feels right,1976,1976,,
starland vocal band,0,1,0,0,0,0,afternoon delight,1976,1976,,
starpoint,0,0,1,0,0,0,object of my desire,1986,1986,,
stars on 45,0,0,1,0,0,0,stars on 45 medley,1981,1981,,
starship,0,0,3,0,0,0,"we built this city, sara, nothings gonna stop us now",1985,1987,,
status quo,1,0,0,0,0,0,pictures of matchstick men,1968,1968,,
stealers wheel,0,1,0,0,0,0,stuck in the middle with you,1973,1973,,
steely dan,0,5,1,0,0,0,"reelin in the years, do it again, rikki dont lose that number, peg, deacon blues, hey nineteen",1973,1981,,
stephen bishop,0,1,1,0,0,0,"on and on, it might be you",1977,1983,male,American_male_singer-songwriters
steppenwolf,2,0,0,0,0,0,"born to be wild, magic carpet ride",1968,1968,,
steve forbert,0,0,1,0,0,0,romeos tune,1980,1980,,
steve holy,0,0,0,0,1,0,good morning beautiful,2002,2002,male,American_country_singers
steve miller band,0,4,1,0,0,0,"the joker, take the money and run, fly like an eagle, jet airliner, abracadabra",1974,1982,,
steve perry,0,0,1,0,0,0,oh sherrie,1984,1984,male,American_male_singer-songwriters
steve winwood,0,0,6,0,0,0,"while you see a chance, higher love, the finer things, roll with it, dont you know what the night can do, valerie",1981,1988,male,English_male_singers
stevie b,0,0,0,2,0,0,"because i love you the postman song, dream about you",1991,1995,male,American_male_singers
stevie nicks,0,0,3,0,0,0,"edge of seventeen just like the white winged dove, stand back, talk to me",1982,1986,female,American_female_rock_singers
stevie nicks  tom petty,0,0,1,0,0,0,stop draggin my heart around,1981,1981,,
stevie nicks and don henley,0,0,1,0,0,0,leather and lace,1982,1982,,
stevie wonder,4,10,8,0,0,0,"uptight everythings alright, i was made to love her, shoobedoobedoodaday, my cherie amour, signed sealed delivered im yours, if you really love me, you are the sunshine of my life, superstition, higher ground, living for the city, dont you worry bout a thing, boogie on reggae woman, sir duke, i wish, send one your love, master blaster jammin, i aint gonna stand for it, that girl, do i do, i just called to say i love you, parttime lover, go home",1966,1986,male,American_male_singer-songwriters
sting,0,0,3,3,1,0,"if you love somebody set them free, fortress around your heart, well be together, all this time, fields of gold, if i ever lose my faith in you, desert rose",1985,2000,male,Male_new_wave_singers
stories,0,1,0,0,0,0,brother louie,1973,1973,,
strawberry alarm clock,1,0,0,0,0,0,incense and peppermints,1967,1967,male,
stray cats,0,0,2,0,0,0,"stray cat strut, shes sexy  17",1983,1983,,
styx,0,3,5,1,0,0,"lady, come sail away, renegade, babe, the best of times, too much time on my hands, mr roboto, dont let it end, show me the way",1975,1991,,
subway,0,0,0,1,0,0,this lil game we play,1995,1995,,
sugar ray,0,0,0,2,1,0,"every morning, someday, when its over",1999,2001,,
sugarland,0,0,0,0,0,1,stuck like glue,2010,2010,,
sugarloaf,0,2,0,0,0,0,"greeneyed lady, dont call us well call you",1970,1975,male,
sunshine anderson,0,0,0,0,1,0,heard it all before,2001,2001,female,African-American_female_singer-songwriters
supertramp,0,2,1,0,0,0,"give a little bit, the logical song, take the long way home",1977,1980,,
surface,0,0,1,1,0,0,"shower me with your love, the first time",1989,1991,,
survivor,0,0,5,0,0,0,"eye of the tiger, the search is over, i cant hold back, burning heart, is this love",1982,1987,,
suzanne vega,0,0,1,0,0,0,luka,1987,1987,female,American_female_guitarists
suzi quatro  chris norman,0,1,0,0,0,0,stumblin in,1979,1979,,
swedish house mafia,0,0,0,0,0,1,dont you worry child,2013,2013,,
sweet,0,4,0,0,0,0,"little willy, the ballroom blitz, fox on the run, love is like oxygen",1973,1978,,
sweet inspirations,1,0,0,0,0,0,sweet inspiration,1968,1968,female,
sweet sensation,0,0,0,1,0,0,if wishes came true,1990,1990,,
swing out sister,0,0,1,0,0,0,breakout,1987,1987,female,
switchfoot,0,0,0,0,1,0,meant to live,2004,2004,male,
swv,0,0,0,5,0,0,"weak, im so into you, right here, anything, youre the one",1993,1996,female,
swv and puff daddy,0,0,0,1,0,0,someone,1997,1997,,
sylke fyne,0,0,0,1,0,0,romeo and juliet,1998,1998,,
sylvia,0,1,0,0,0,0,pillow talk,1973,1973,female,American_female_country_singers
t rex,0,1,0,0,0,0,get it on,1972,1972,,
taco,0,0,1,0,0,0,puttin on the ritz,1983,1983,,
tag team,0,0,0,2,0,0,"whoomp there it is, whoomp there it is",1993,1994,,
taio cruz,0,0,0,0,0,3,"dynamite, break your heart, dynamite",2010,2011,male,British_male_singers
take that,0,0,0,2,0,0,"back for good, back for good",1995,1996,,
tal bachman,0,0,0,1,0,0,shes so high,1999,1999,male,Canadian_male_singers
tamia,0,0,0,0,1,0,stranger in my house,2001,2001,female,Canadian_female_pop_singers
tara kemp,0,0,0,2,0,0,"hold you tight, piece of my heart",1991,1991,female,American_female_singers
tatyana ali,0,0,0,1,0,0,daydreamin,1998,1998,female,African-American_female_singers
tavares,0,2,0,0,0,0,"it only takes a minute, heaven must be missing an angel",1975,1976,male,
taylor dayne,0,0,4,4,0,0,"ill always love you, tell it to my heart, prove your love, dont rush me, love will lead you back, with every beat of my heart, ill be your shelter, cant get enough of your love",1988,1993,female,American_female_pop_singers
taylor hicks,0,0,0,0,1,0,do i make you proud,2006,2006,male,American_male_singer-songwriters
taylor swift,0,0,0,0,7,13,"teardrops on my guitar, our song, teardrops on my guitar, love story, love story, you belong with me, white horse, mine, you belong with me, today was a fairytale, back to december, we are never ever getting back together, i knew you were trouble, 22, shake it off, blank space, bad blood, shake it off, style, wildest dreams",2007,2015,female,American_female_country_singers
tears for fears,0,0,4,1,0,0,"everybody wants to rule the world, shout, head over heels, sowing the seeds of love, break it down again",1985,1993,,
technotronic,0,0,0,3,0,0,"pump up the jam, get up before the night is over, move this",1990,1992,,
teddy geiger,0,0,0,0,1,0,for you i will confidence,2006,2006,male,American_male_singers
tee set,0,1,0,0,0,0,ma belle amie,1970,1970,,
teena marie,0,0,1,0,0,0,lovergirl,1985,1985,female,American_female_pop_singers
terence trent darby,0,0,2,0,0,0,"wishing well, sign your name",1988,1988,,
teri desario  kc,0,0,1,0,0,0,yes im ready,1980,1980,,
terri gibbs,0,0,1,0,0,0,somebodys knockin,1981,1981,female,American_female_country_singers
terror squad,0,0,0,0,1,0,lean back,2004,2004,,
terry jacks,0,1,0,0,0,0,seasons in the sun,1974,1974,male,
tesla,0,0,0,2,0,0,"love song, signs",1990,1991,,
tevin campbell,0,0,0,5,0,0,"round and round, tell me what you want me to do, can we talk, im ready, always in my heart",1991,1994,male,African-American_male_singers
thal'ia,0,0,0,0,1,0,i want you,2003,2003,,
the 5th dimension,4,2,0,0,0,0,"up up and away, stoned soul picnic, aquariuslet the sunshine in, wedding bell blues, one less bell to answer, last night i didnt get to sleep at all",1967,1972,male,
the ad libs,1,0,0,0,0,0,the boy from new york city,1965,1965,male,
the alan parsons project,0,0,3,0,0,0,"time, games people play, eye in the sky",1981,1982,,
the allamerican rejects,0,0,0,0,4,0,"move along, dirty little secret, it ends tonight, gives you hell",2006,2009,,
the allman brothers band,0,1,0,0,0,0,ramblin man,1973,1973,,
the american breed,1,0,0,0,0,0,bend me shape me,1968,1968,,
the animals,2,0,0,0,0,0,"we gotta get out of this place, sky pilot",1965,1968,,
the archies,1,0,0,0,0,0,sugar sugar,1969,1969,both,
the association,3,0,0,0,0,0,"cherish, windy, never my love",1966,1967,,
the b52s,0,0,1,2,0,0,"love shack, roam, love shack",1989,1990,,
the babys,0,1,0,0,0,0,everytime i think of you,1979,1979,,
the band perry,0,0,0,0,0,2,"if i die young, if i die young",2010,2011,,
the bangles,0,0,5,0,0,0,"manic monday, walk like an egyptian, a hazy shade of winter, eternal flame, in your room",1986,1989,,
the barkays,1,0,0,0,0,0,soul finger,1967,1967,,
the beach boys,5,1,2,0,0,0,"help me rhonda, california girls, good vibrations, sloop john b, barbara ann, rock and roll music, the beach boys medley, kokomo",1965,1988,,
the beatles,14,3,0,0,0,0,"help, ticket to ride, eight days a week, we can work it out, paperback writer, nowhere man, yellow submarine, all you need is love, penny lane, hey jude, lady madonna, revolution, something, come together, let it be, the long and winding road, got to get you into my life",1965,1976,,
the beatles with billy preston,1,0,0,0,0,0,get back,1969,1969,,
the beau brummels,2,0,0,0,0,0,"just a little, laugh laugh",1965,1965,male,
the bee gees,1,0,0,0,0,0,ive gotta get a message to you,1968,1968,,
the beginning of the end,0,1,0,0,0,0,funky nassau,1971,1971,,
the bellamy brothers,0,1,0,0,0,0,let your love flow,1976,1976,,
the bells,0,1,0,0,0,0,stay awhile,1971,1971,,
the black eyed peas,0,0,0,0,10,6,"where is the love, lets get it started, hey mama, dont phunk with my heart, my humps, dont lie, my humps, pump it, boom boom pow, i gotta feeling, imma be, i gotta feeling, meet me halfway, rock that body, just cant get enough, the time dirty bit",2003,2011,,
the blackbyrds,0,1,0,0,0,0,walking in rhythm,1975,1975,,
the blackout allstars,0,0,0,1,0,0,i like it,1997,1997,,
the box tops,4,0,0,0,0,0,"the letter, cry like a baby, soul deep, sweet cream ladies",1967,1969,,
the brotherhood of man,0,1,0,0,0,0,united we stand,1970,1970,both,
the brothers johnson,0,2,1,0,0,0,"ill be good to you, strawberry letter 23, stomp",1976,1980,,
the buckinghams,3,0,0,0,0,0,"kind of a drag, dont you care, mercy mercy mercy",1967,1967,,
the buoys,0,1,0,0,0,0,timothy,1971,1971,,
the byrds,1,0,0,0,0,0,mr tambourine man,1965,1965,,
the calling,0,0,0,0,1,0,wherever you will go,2002,2002,male,
the capitols,1,0,0,0,0,0,cool jerk,1966,1966,,
the carpenters,0,11,0,0,0,0,"they long to be close to you, weve only just begun, superstar, for all we know, rainy days and mondays, hurting each other, sing, yesterday once more, top of the world, please mr postman, only yesterday",1970,1975,,
the cars,0,0,5,0,0,0,"shake it up, drive, you might think, magic, tonight she comes",1982,1986,,
the casinos,1,0,0,0,0,0,then you can tell me goodbye,1967,1967,,
the chakachas,0,1,0,0,0,0,jungle fever,1972,1972,,
the chambers brothers,1,0,0,0,0,0,time has come today,1968,1968,,
the charlie daniels band,0,1,0,0,0,0,the devil went down to georgia,1979,1979,,
the chilites,0,1,0,0,0,0,oh girl,1972,1972,,
the clash,0,0,1,0,0,0,rock the casbah,1983,1983,,
the click five,0,0,0,0,1,0,just the girl,2005,2005,,
the cover girls,0,0,0,2,0,0,"we cant go wrong, wishing on a star",1990,1992,,
the cowsills,3,0,0,0,0,0,"the rain the park  other things, indian lake, hair",1967,1969,male,
the cranberries,0,0,0,2,0,0,"linger, when youre gone  free to decide",1994,1997,both,
the crazy world of arthur brown,1,0,0,0,0,0,fire,1968,1968,,
the cuff links,1,0,0,0,0,0,tracy,1969,1969,,
the cure,0,0,1,1,0,0,"lovesong, friday im in love",1989,1992,,
the cyrkle,1,0,0,0,0,0,red rubber ball,1966,1966,,
the dave clark five,2,0,0,0,0,0,"catch us if you can, i like it like that",1965,1965,,
the delfonics,1,1,0,0,0,0,"lala means i love you, didnt i blow your mind this time",1968,1970,,
the dells,2,0,0,0,0,0,"stay in my corner, oh what a night",1968,1969,,
the detroit emeralds,0,1,0,0,0,0,baby let me take you in my arms,1972,1972,,
the dirt band,0,0,1,0,0,0,an american dream,1980,1980,,
the doobie brothers,0,3,0,0,0,0,"long train runnin, black water, what a fool believes",1973,1979,,
the doors,3,2,0,0,0,0,"light my fire, hello i love you, touch me, love her madly, riders on the storm",1967,1971,,
the dramatics,0,2,0,0,0,0,"whatcha see is whatcha get, in the rain",1971,1972,,
the easybeats,1,0,0,0,0,0,friday on my mind,1967,1967,male,
the electric prunes,1,0,0,0,0,0,i had too much to dream last night,1967,1967,,
the emotions,0,1,0,0,0,0,best of my love,1977,1977,,
the escape club,0,0,1,1,0,0,"wild wild west, ill be there",1988,1991,,
the esquires,1,0,0,0,0,0,get on up,1967,1967,,
the fireballs,1,0,0,0,0,0,bottle of wine,1968,1968,,
the first class,0,1,0,0,0,0,beach baby,1974,1974,,
the floaters,0,1,0,0,0,0,float on,1977,1977,male,
the flying machine,1,0,0,0,0,0,smile a little smile for me,1969,1969,male,
the fortunes,1,1,0,0,0,0,"youve got your troubles, here comes that rainy day feeling again",1965,1971,,
the foundations,2,0,0,0,0,0,"baby now that ive found you, build me up buttercup",1968,1969,,
the four seasons,0,1,0,1,0,0,"december 1963 oh what a night, december 1963 oh what a night",1976,1994,male,
the four tops,1,2,0,0,0,0,"reach out ill be there, still water love, aint no woman like the one ive got",1966,1973,,
the fray,0,0,0,0,5,0,"over my head cable car, how to save a life, how to save a life, you found me, never say never",2006,2009,,
the free movement,0,1,0,0,0,0,ive found someone of my own,1971,1971,both,
the friends of distinction,2,1,0,0,0,0,"grazing in the grass, going in circles, love or let me be lonely",1969,1970,both,
the fuzz,0,1,0,0,0,0,i love you for all seasons,1971,1971,,
the game,0,0,0,0,3,0,"how we do, hate it or love it, my life",2005,2008,male,African-American_male_rappers
the gogos,0,0,4,0,0,0,"we got the beat, our lips are sealed, vacation, head over heels",1982,1984,female,
the grass roots,3,1,0,0,0,0,"lets live for today, midnight confessions, id wait a million years, temptation eyes",1967,1971,male,
the greg kihn band,0,0,2,0,0,0,"the breakup song they dont write em, jeopardy",1981,1983,,
the guess who,2,3,0,0,0,0,"these eyes, laughing, american woman, no time, clap for the wolfman",1969,1974,,
the happenings,2,0,0,0,0,0,"see you in september, i got rhythm",1966,1967,,
the heights,0,0,0,2,0,0,"how do you talk to an angel, how do you talk to an angel",1992,1993,both,
the hillside singers,0,1,0,0,0,0,id like to teach the world to sing in perfect harmony,1972,1972,,
the hollies,3,3,0,0,0,0,"bus stop, on a carousel, carrie anne, he aint heavy hes my brother, long cool woman in a black dress, the air that i breathe",1966,1974,,
the hombres,1,0,0,0,0,0,let it out let it all hang out,1967,1967,,
the honey cone,0,1,0,0,0,0,stickup,1971,1971,,
the honeydrippers,0,0,1,0,0,0,sea of love,1985,1985,,
the hues corporation,0,1,0,0,0,0,rock the boat,1974,1974,,
the human beinz,1,0,0,0,0,0,nobody but me,1968,1968,,
the human league,0,0,3,0,0,0,"dont you want me, keep feeling fascination, human",1982,1986,,
the ides of march,0,1,0,0,0,0,vehicle,1970,1970,,
the intruders,1,0,0,0,0,0,cowboys to girls,1968,1968,,
the irish rovers,1,0,0,0,0,0,the unicorn,1968,1968,,
the isley brothers,1,3,0,0,1,0,"its your thing, pop that thang, that lady, fight the power, contagious",1969,2001,,
the j geils band,0,0,2,0,0,0,"centerfold, freezeframe",1982,1982,male,
the jackson 5,0,7,0,0,0,0,"ill be there, abc, the love you save, i want you back, never can say goodbye, mamas pearl, dancing machine",1970,1974,,
the jacksons,0,2,1,0,0,0,"enjoy yourself, shake your body down to the ground, state of shock",1977,1984,,
the jaggerz,0,1,0,0,0,0,the rapper,1970,1970,male,
the jeff healey band,0,0,1,0,0,0,angel eyes,1989,1989,male,
the jets,0,0,5,0,0,0,"crush on you, you got it all, cross my broken heart, make it real, rocket 2 u",1986,1988,,
the killers,0,0,0,0,1,0,mr brightside,2005,2005,male,
the kingsmen,1,0,0,0,0,0,the jolly green giant,1965,1965,,
the kinks,2,1,1,0,0,0,"tired of waiting for you, all day and all of the night, lola, come dancing",1965,1983,,
the klf,0,0,0,2,0,0,"3 am eternal, justified and ancient",1991,1992,,
the knack,0,1,0,0,0,0,my sharona,1979,1979,male,
the left banke,1,0,0,0,0,0,walk away renee,1966,1966,,
the lemon pipers,1,0,0,0,0,0,green tambourine,1968,1968,,
the lettermen,2,0,0,0,0,0,"goin out of my headcant take my eyes off you, hurt so bad",1968,1969,,
the lovin spoonful,3,0,0,0,0,0,"do you believe in magic, daydream, did you ever have to make up your mind",1965,1966,,
the lox,0,0,0,1,0,0,money power  respect,1998,1998,,
the lumineers,0,0,0,0,0,2,"ho hey, ho hey",2012,2013,,
the main ingredient,0,2,0,0,0,0,"everybody plays the fool, just dont want to be lonely",1972,1974,male,
the mamas  the papas,3,0,0,0,0,0,"monday monday, california dreamin, dedicated to the one i love",1966,1967,,
the manhattan transfer,0,0,1,0,0,0,the boy from new york city,1981,1981,both,
the manhattans,0,1,1,0,0,0,"kiss and say goodbye, shining star",1976,1980,,
the marshall tucker band,0,1,0,0,0,0,heard it in a love song,1977,1977,,
the marvelettes,1,0,0,0,0,0,dont mess with bill,1966,1966,female,African-American_female_singers
the mccoys,1,0,0,0,0,0,hang on sloopy,1965,1965,,
the mills brothers,1,0,0,0,0,0,cab driver,1968,1968,,
the mindbenders,1,0,0,0,0,0,a groovy kind of love,1966,1966,,
the miracles,4,1,0,0,0,0,"the tracks of my tears, ooo baby baby, if you can want, baby baby dont cry, love machine",1965,1976,,
the moments,0,1,0,0,0,0,love on a twoway street,1970,1970,male,
the monkees,5,0,0,0,0,0,"last train to clarksville, im a believer, a little bit me a little bit you, pleasant valley sunday, daydream believer",1966,1967,,
the moody blues,1,1,0,0,0,0,"go now, nights in white satin",1965,1972,,
the motels,0,0,1,0,0,0,only the lonely,1982,1982,,
the music explosion,1,0,0,0,0,0,little bit o soul,1967,1967,,
the neighbourhood,0,0,0,0,0,1,sweater weather,2014,2014,,
the new seekers,0,2,0,0,0,0,"look what theyve done to my song ma, id like to teach the world to sing in perfect harmony",1970,1972,,
the notorious big,0,0,0,4,0,0,"one more chance, big poppa, mo money mo problems, hypnotize",1995,1997,,
the oak ridge boys,0,0,1,0,0,0,elvira,1981,1981,male,
the ojays,0,6,0,0,0,0,"back stabbers, love train, put your hands together, for the love of money, i love music, use ta be my girl",1972,1978,,
the okaysions,1,0,0,0,0,0,im a girl watcher,1968,1968,,
the originals,1,1,0,0,0,0,"baby im for real, the bells",1969,1970,,
the osmonds,0,3,0,0,0,0,"one bad apple, yoyo, down by the lazy river",1971,1972,,
the outfield,0,0,1,0,0,0,your love,1986,1986,male,
the outsiders,1,0,0,0,0,0,time wont let me,1966,1966,,
the partridge family,0,2,0,0,0,0,"doesnt somebody want to be wanted, i woke up in love this morning",1971,1971,,
the pipkins,0,1,0,0,0,0,gimme dat ding,1970,1970,,
the pointer sisters,0,2,4,0,0,0,"yes we can can, fire, slow hand, should i do it, im so excited, neutron dance",1973,1985,,
the police,0,0,5,0,0,0,"de do do do de da da da, dont stand so close to me, every little thing she does is magic, every breath you take, wrapped around your finger",1981,1984,,
the poppy family,0,1,0,0,0,0,which way you goin billy,1970,1970,,
the pretenders,0,0,3,1,0,0,"brass in pocket, back on the chain gang, dont get me wrong, ill stand by you",1980,1995,,
